,Id,Dataset,Filepath,Filename,Ext,Speaker,Text,Gender,Age,Race,Accent,Emotion,Intensity/Level
2360,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_DFA_DIS_XX.wav,1030_DFA_DIS_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,42,African American,Not Hispanic,Disgust,Unspecified
2361,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_DFA_FEA_XX.wav,1030_DFA_FEA_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,42,African American,Not Hispanic,Fear,Unspecified
2362,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_DFA_HAP_XX.wav,1030_DFA_HAP_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,42,African American,Not Hispanic,Happy,Unspecified
2363,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_DFA_NEU_XX.wav,1030_DFA_NEU_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,42,African American,Not Hispanic,Neutral,Unspecified
2364,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_DFA_SAD_XX.wav,1030_DFA_SAD_XX.wav,.wav,Crema_1030,Don't forget a jacket,Female,42,African American,Not Hispanic,Sad,Unspecified
2365,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_ANG_HI.wav,1030_IEO_ANG_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Anger,High
2366,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_ANG_LO.wav,1030_IEO_ANG_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Anger,Low
2367,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_ANG_MD.wav,1030_IEO_ANG_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Anger,Medium
2368,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_DIS_HI.wav,1030_IEO_DIS_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Disgust,High
2369,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_DIS_LO.wav,1030_IEO_DIS_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Disgust,Low
2370,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_DIS_MD.wav,1030_IEO_DIS_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Disgust,Medium
2371,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_FEA_HI.wav,1030_IEO_FEA_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Fear,High
2372,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_FEA_LO.wav,1030_IEO_FEA_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Fear,Low
2373,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_FEA_MD.wav,1030_IEO_FEA_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Fear,Medium
2374,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_HAP_HI.wav,1030_IEO_HAP_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Happy,High
2375,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_HAP_LO.wav,1030_IEO_HAP_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Happy,Low
2376,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_HAP_MD.wav,1030_IEO_HAP_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Happy,Medium
2377,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_NEU_XX.wav,1030_IEO_NEU_XX.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Neutral,Unspecified
2378,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_SAD_HI.wav,1030_IEO_SAD_HI.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Sad,High
2379,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_SAD_LO.wav,1030_IEO_SAD_LO.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Sad,Low
2380,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IEO_SAD_MD.wav,1030_IEO_SAD_MD.wav,.wav,Crema_1030,It's eleven o'clock,Female,42,African American,Not Hispanic,Sad,Medium
2381,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IOM_ANG_XX.wav,1030_IOM_ANG_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,42,African American,Not Hispanic,Anger,Unspecified
2382,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IOM_DIS_XX.wav,1030_IOM_DIS_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,42,African American,Not Hispanic,Disgust,Unspecified
2383,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IOM_FEA_XX.wav,1030_IOM_FEA_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,42,African American,Not Hispanic,Fear,Unspecified
2384,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IOM_HAP_XX.wav,1030_IOM_HAP_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,42,African American,Not Hispanic,Happy,Unspecified
2385,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IOM_NEU_XX.wav,1030_IOM_NEU_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,42,African American,Not Hispanic,Neutral,Unspecified
2386,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IOM_SAD_XX.wav,1030_IOM_SAD_XX.wav,.wav,Crema_1030,I'm on my way to the meeting,Female,42,African American,Not Hispanic,Sad,Unspecified
2387,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITH_ANG_XX.wav,1030_ITH_ANG_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,42,African American,Not Hispanic,Anger,Unspecified
2388,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITH_DIS_XX.wav,1030_ITH_DIS_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,42,African American,Not Hispanic,Disgust,Unspecified
2389,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITH_FEA_XX.wav,1030_ITH_FEA_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,42,African American,Not Hispanic,Fear,Unspecified
2390,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITH_HAP_XX.wav,1030_ITH_HAP_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,42,African American,Not Hispanic,Happy,Unspecified
2391,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITH_NEU_XX.wav,1030_ITH_NEU_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,42,African American,Not Hispanic,Neutral,Unspecified
2392,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITH_SAD_XX.wav,1030_ITH_SAD_XX.wav,.wav,Crema_1030,I think I have a doctor's appointment,Female,42,African American,Not Hispanic,Sad,Unspecified
2393,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITS_ANG_XX.wav,1030_ITS_ANG_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,42,African American,Not Hispanic,Anger,Unspecified
2394,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITS_DIS_XX.wav,1030_ITS_DIS_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,42,African American,Not Hispanic,Disgust,Unspecified
2395,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITS_FEA_XX.wav,1030_ITS_FEA_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,42,African American,Not Hispanic,Fear,Unspecified
2396,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITS_HAP_XX.wav,1030_ITS_HAP_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,42,African American,Not Hispanic,Happy,Unspecified
2397,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITS_NEU_XX.wav,1030_ITS_NEU_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,42,African American,Not Hispanic,Neutral,Unspecified
2398,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_ITS_SAD_XX.wav,1030_ITS_SAD_XX.wav,.wav,Crema_1030,I think I've seen this before,Female,42,African American,Not Hispanic,Sad,Unspecified
2399,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWL_ANG_XX.wav,1030_IWL_ANG_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,42,African American,Not Hispanic,Anger,Unspecified
2400,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWL_DIS_XX.wav,1030_IWL_DIS_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,42,African American,Not Hispanic,Disgust,Unspecified
2401,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWL_FEA_XX.wav,1030_IWL_FEA_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,42,African American,Not Hispanic,Fear,Unspecified
2402,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWL_HAP_XX.wav,1030_IWL_HAP_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,42,African American,Not Hispanic,Happy,Unspecified
2403,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWL_NEU_XX.wav,1030_IWL_NEU_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,42,African American,Not Hispanic,Neutral,Unspecified
2404,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWL_SAD_XX.wav,1030_IWL_SAD_XX.wav,.wav,Crema_1030,I would like a new alarm clock,Female,42,African American,Not Hispanic,Sad,Unspecified
2405,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWW_ANG_XX.wav,1030_IWW_ANG_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,42,African American,Not Hispanic,Anger,Unspecified
2406,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWW_DIS_XX.wav,1030_IWW_DIS_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,42,African American,Not Hispanic,Disgust,Unspecified
2407,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWW_FEA_XX.wav,1030_IWW_FEA_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,42,African American,Not Hispanic,Fear,Unspecified
2408,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWW_HAP_XX.wav,1030_IWW_HAP_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,42,African American,Not Hispanic,Happy,Unspecified
2409,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWW_NEU_XX.wav,1030_IWW_NEU_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,42,African American,Not Hispanic,Neutral,Unspecified
2410,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_IWW_SAD_XX.wav,1030_IWW_SAD_XX.wav,.wav,Crema_1030,I wonder what this is about,Female,42,African American,Not Hispanic,Sad,Unspecified
2411,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_MTI_ANG_XX.wav,1030_MTI_ANG_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,42,African American,Not Hispanic,Anger,Unspecified
2412,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_MTI_DIS_XX.wav,1030_MTI_DIS_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,42,African American,Not Hispanic,Disgust,Unspecified
2413,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_MTI_FEA_XX.wav,1030_MTI_FEA_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,42,African American,Not Hispanic,Fear,Unspecified
2414,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_MTI_HAP_XX.wav,1030_MTI_HAP_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,42,African American,Not Hispanic,Happy,Unspecified
2415,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_MTI_NEU_XX.wav,1030_MTI_NEU_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,42,African American,Not Hispanic,Neutral,Unspecified
2416,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_MTI_SAD_XX.wav,1030_MTI_SAD_XX.wav,.wav,Crema_1030,Maybe tomorrow it will be cold,Female,42,African American,Not Hispanic,Sad,Unspecified
2417,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TAI_ANG_XX.wav,1030_TAI_ANG_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,42,African American,Not Hispanic,Anger,Unspecified
2418,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TAI_DIS_XX.wav,1030_TAI_DIS_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,42,African American,Not Hispanic,Disgust,Unspecified
2419,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TAI_FEA_XX.wav,1030_TAI_FEA_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,42,African American,Not Hispanic,Fear,Unspecified
2420,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TAI_HAP_XX.wav,1030_TAI_HAP_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,42,African American,Not Hispanic,Happy,Unspecified
2421,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TAI_NEU_XX.wav,1030_TAI_NEU_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,42,African American,Not Hispanic,Neutral,Unspecified
2422,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TAI_SAD_XX.wav,1030_TAI_SAD_XX.wav,.wav,Crema_1030,The airplane is almost full,Female,42,African American,Not Hispanic,Sad,Unspecified
2423,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TIE_ANG_XX.wav,1030_TIE_ANG_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,42,African American,Not Hispanic,Anger,Unspecified
2424,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TIE_DIS_XX.wav,1030_TIE_DIS_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,42,African American,Not Hispanic,Disgust,Unspecified
2425,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TIE_FEA_XX.wav,1030_TIE_FEA_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,42,African American,Not Hispanic,Fear,Unspecified
2426,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TIE_HAP_XX.wav,1030_TIE_HAP_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,42,African American,Not Hispanic,Happy,Unspecified
2427,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TIE_NEU_XX.wav,1030_TIE_NEU_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,42,African American,Not Hispanic,Neutral,Unspecified
2428,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TIE_SAD_XX.wav,1030_TIE_SAD_XX.wav,.wav,Crema_1030,That is exactly what happened,Female,42,African American,Not Hispanic,Sad,Unspecified
2429,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TSI_ANG_XX.wav,1030_TSI_ANG_XX.wav,.wav,Crema_1030,The surface is slick,Female,42,African American,Not Hispanic,Anger,Unspecified
2430,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TSI_DIS_XX.wav,1030_TSI_DIS_XX.wav,.wav,Crema_1030,The surface is slick,Female,42,African American,Not Hispanic,Disgust,Unspecified
2431,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TSI_FEA_XX.wav,1030_TSI_FEA_XX.wav,.wav,Crema_1030,The surface is slick,Female,42,African American,Not Hispanic,Fear,Unspecified
2432,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TSI_HAP_XX.wav,1030_TSI_HAP_XX.wav,.wav,Crema_1030,The surface is slick,Female,42,African American,Not Hispanic,Happy,Unspecified
2433,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TSI_NEU_XX.wav,1030_TSI_NEU_XX.wav,.wav,Crema_1030,The surface is slick,Female,42,African American,Not Hispanic,Neutral,Unspecified
2434,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_TSI_SAD_XX.wav,1030_TSI_SAD_XX.wav,.wav,Crema_1030,The surface is slick,Female,42,African American,Not Hispanic,Sad,Unspecified
2435,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_WSI_ANG_XX.wav,1030_WSI_ANG_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,42,African American,Not Hispanic,Anger,Unspecified
2436,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_WSI_DIS_XX.wav,1030_WSI_DIS_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,42,African American,Not Hispanic,Disgust,Unspecified
2437,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_WSI_FEA_XX.wav,1030_WSI_FEA_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,42,African American,Not Hispanic,Fear,Unspecified
2438,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_WSI_HAP_XX.wav,1030_WSI_HAP_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,42,African American,Not Hispanic,Happy,Unspecified
2439,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_WSI_NEU_XX.wav,1030_WSI_NEU_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,42,African American,Not Hispanic,Neutral,Unspecified
2440,,CREMA-D,./data/CREMA-D-master\AudioWAV\1030_WSI_SAD_XX.wav,1030_WSI_SAD_XX.wav,.wav,Crema_1030,We'll stop in a couple of minutes,Female,42,African American,Not Hispanic,Sad,Unspecified
2441,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_DFA_ANG_XX.wav,1031_DFA_ANG_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,31,Caucasian,Hispanic,Anger,Unspecified
2442,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_DFA_DIS_XX.wav,1031_DFA_DIS_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,31,Caucasian,Hispanic,Disgust,Unspecified
2443,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_DFA_FEA_XX.wav,1031_DFA_FEA_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,31,Caucasian,Hispanic,Fear,Unspecified
2444,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_DFA_HAP_XX.wav,1031_DFA_HAP_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,31,Caucasian,Hispanic,Happy,Unspecified
2445,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_DFA_NEU_XX.wav,1031_DFA_NEU_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,31,Caucasian,Hispanic,Neutral,Unspecified
2446,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_DFA_SAD_XX.wav,1031_DFA_SAD_XX.wav,.wav,Crema_1031,Don't forget a jacket,Male,31,Caucasian,Hispanic,Sad,Unspecified
2447,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_ANG_HI.wav,1031_IEO_ANG_HI.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Anger,High
2448,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_ANG_LO.wav,1031_IEO_ANG_LO.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Anger,Low
2449,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_ANG_MD.wav,1031_IEO_ANG_MD.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Anger,Medium
2450,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_DIS_HI.wav,1031_IEO_DIS_HI.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Disgust,High
2451,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_DIS_LO.wav,1031_IEO_DIS_LO.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Disgust,Low
2452,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_DIS_MD.wav,1031_IEO_DIS_MD.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Disgust,Medium
2453,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_FEA_HI.wav,1031_IEO_FEA_HI.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Fear,High
2454,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_FEA_LO.wav,1031_IEO_FEA_LO.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Fear,Low
2455,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_FEA_MD.wav,1031_IEO_FEA_MD.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Fear,Medium
2456,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_HAP_HI.wav,1031_IEO_HAP_HI.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Happy,High
2457,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_HAP_LO.wav,1031_IEO_HAP_LO.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Happy,Low
2458,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_HAP_MD.wav,1031_IEO_HAP_MD.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Happy,Medium
2459,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_NEU_XX.wav,1031_IEO_NEU_XX.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Neutral,Unspecified
2460,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_SAD_HI.wav,1031_IEO_SAD_HI.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Sad,High
2461,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_SAD_LO.wav,1031_IEO_SAD_LO.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Sad,Low
2462,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IEO_SAD_MD.wav,1031_IEO_SAD_MD.wav,.wav,Crema_1031,It's eleven o'clock,Male,31,Caucasian,Hispanic,Sad,Medium
2463,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IOM_ANG_XX.wav,1031_IOM_ANG_XX.wav,.wav,Crema_1031,I'm on my way to the meeting,Male,31,Caucasian,Hispanic,Anger,Unspecified
2464,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IOM_DIS_XX.wav,1031_IOM_DIS_XX.wav,.wav,Crema_1031,I'm on my way to the meeting,Male,31,Caucasian,Hispanic,Disgust,Unspecified
2465,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IOM_FEA_XX.wav,1031_IOM_FEA_XX.wav,.wav,Crema_1031,I'm on my way to the meeting,Male,31,Caucasian,Hispanic,Fear,Unspecified
2466,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IOM_HAP_XX.wav,1031_IOM_HAP_XX.wav,.wav,Crema_1031,I'm on my way to the meeting,Male,31,Caucasian,Hispanic,Happy,Unspecified
2467,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IOM_NEU_XX.wav,1031_IOM_NEU_XX.wav,.wav,Crema_1031,I'm on my way to the meeting,Male,31,Caucasian,Hispanic,Neutral,Unspecified
2468,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IOM_SAD_XX.wav,1031_IOM_SAD_XX.wav,.wav,Crema_1031,I'm on my way to the meeting,Male,31,Caucasian,Hispanic,Sad,Unspecified
2469,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITH_ANG_XX.wav,1031_ITH_ANG_XX.wav,.wav,Crema_1031,I think I have a doctor's appointment,Male,31,Caucasian,Hispanic,Anger,Unspecified
2470,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITH_DIS_XX.wav,1031_ITH_DIS_XX.wav,.wav,Crema_1031,I think I have a doctor's appointment,Male,31,Caucasian,Hispanic,Disgust,Unspecified
2471,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITH_FEA_XX.wav,1031_ITH_FEA_XX.wav,.wav,Crema_1031,I think I have a doctor's appointment,Male,31,Caucasian,Hispanic,Fear,Unspecified
2472,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITH_HAP_XX.wav,1031_ITH_HAP_XX.wav,.wav,Crema_1031,I think I have a doctor's appointment,Male,31,Caucasian,Hispanic,Happy,Unspecified
2473,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITH_NEU_XX.wav,1031_ITH_NEU_XX.wav,.wav,Crema_1031,I think I have a doctor's appointment,Male,31,Caucasian,Hispanic,Neutral,Unspecified
2474,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITH_SAD_XX.wav,1031_ITH_SAD_XX.wav,.wav,Crema_1031,I think I have a doctor's appointment,Male,31,Caucasian,Hispanic,Sad,Unspecified
2475,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITS_ANG_XX.wav,1031_ITS_ANG_XX.wav,.wav,Crema_1031,I think I've seen this before,Male,31,Caucasian,Hispanic,Anger,Unspecified
2476,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITS_DIS_XX.wav,1031_ITS_DIS_XX.wav,.wav,Crema_1031,I think I've seen this before,Male,31,Caucasian,Hispanic,Disgust,Unspecified
2477,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITS_FEA_XX.wav,1031_ITS_FEA_XX.wav,.wav,Crema_1031,I think I've seen this before,Male,31,Caucasian,Hispanic,Fear,Unspecified
2478,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITS_HAP_XX.wav,1031_ITS_HAP_XX.wav,.wav,Crema_1031,I think I've seen this before,Male,31,Caucasian,Hispanic,Happy,Unspecified
2479,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITS_NEU_XX.wav,1031_ITS_NEU_XX.wav,.wav,Crema_1031,I think I've seen this before,Male,31,Caucasian,Hispanic,Neutral,Unspecified
2480,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_ITS_SAD_XX.wav,1031_ITS_SAD_XX.wav,.wav,Crema_1031,I think I've seen this before,Male,31,Caucasian,Hispanic,Sad,Unspecified
2481,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IWL_ANG_XX.wav,1031_IWL_ANG_XX.wav,.wav,Crema_1031,I would like a new alarm clock,Male,31,Caucasian,Hispanic,Anger,Unspecified
2482,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IWL_DIS_XX.wav,1031_IWL_DIS_XX.wav,.wav,Crema_1031,I would like a new alarm clock,Male,31,Caucasian,Hispanic,Disgust,Unspecified
2483,,CREMA-D,./data/CREMA-D-master\AudioWAV\1031_IWL_FEA_XX.wav,1031_IWL_FEA_XX.wav,.wav,Crema_1031,I would like a new alarm clock,Male,31,Caucasian,Hispanic,Fear,Unspecified
